id,caseNumber,block,iucr,primaryType,description,locationDescription,arrest,domestic,beat,district,ward,communityArea,fbiCode,xCoordinate,yCoordinate,year,updatedOn,latitude,longitude,location,date
10563725,HZ310579,034XX N LAWNDALE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1732,17,30,21,26,1151114,1922689,2016,06/21/2016 03:56:51 PM,41.943749037,-87.719981276,"(41.943749037, -87.719981276)",2016-06-15T09:00:00.000Z
10563713,HZ308972,048XX N HAMLIN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,1712,17,39,14,20,1150185,1931807,2016,06/21/2016 03:56:51 PM,41.968787689,-87.723157246,"(41.968787689, -87.723157246)",2016-06-15T09:00:00.000Z
10562012,HZ308957,037XX W WILSON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1723,17,39,14,06,1150558,1930307,2016,06/21/2016 03:56:51 PM,41.96466429,-87.721825091,"(41.96466429, -87.721825091)",2016-06-15T09:00:00.000Z
10561890,HZ308698,063XX N WAYNE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,2433,24,40,77,26,1166144,1942233,2016,06/21/2016 03:56:51 PM,41.997070055,-87.664177015,"(41.997070055, -87.664177015)",2016-06-15T09:00:00.000Z
10560481,HZ307648,095XX S WESTERN AVE,0460,BATTERY,SIMPLE,STREET,false,false,2213,22,19,72,08B,1162050,1841407,2016,06/21/2016 03:56:51 PM,41.720480471,-87.682050624,"(41.720480471, -87.682050624)",2016-06-15T09:00:00.000Z
10560455,HZ307496,026XX S DR MARTIN LUTHER KING JR DR,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),true,true,133,1,4,35,04A,1179249,1887060,2016,06/21/2016 03:56:51 PM,41.845382483,-87.617663323,"(41.845382483, -87.617663323)",2016-06-15T09:00:00.000Z
10560403,HZ307498,016XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1434,14,1,24,06,1160114,1910738,2016,06/21/2016 03:56:51 PM,41.910773194,-87.687232407,"(41.910773194, -87.687232407)",2016-06-15T09:00:00.000Z
10563303,HZ310221,0000X E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1834,18,42,8,11,1176796,1903917,2016,06/21/2016 03:56:51 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)",2016-06-15T09:03:00.000Z
10560550,HZ307548,061XX S WHIPPLE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,823,8,15,66,18,1157104,1863770,2016,06/21/2016 03:56:51 PM,41.781949361,-87.699563416,"(41.781949361, -87.699563416)",2016-06-15T09:03:00.000Z
10570741,HZ307518,0000X W TERMINAL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,1655,16,41,76,26,1104700,1933741,2016,07/04/2016 03:55:03 PM,41.974861952,-87.890372151,"(41.974861952, -87.890372151)",2016-06-15T09:20:00.000Z
10560618,HZ307502,085XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,614,6,18,71,06,1167159,1848153,2016,06/21/2016 03:56:51 PM,41.738884922,-87.663145149,"(41.738884922, -87.663145149)",2016-06-15T09:20:00.000Z
10565307,HZ311164,001XX N CANAL ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,121,1,42,28,06,1173107,1901014,2016,06/23/2016 03:46:04 PM,41.883811502,-87.639789887,"(41.883811502, -87.639789887)",2016-06-15T09:30:00.000Z
10560557,HZ307643,008XX N GREENVIEW AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,false,true,1213,12,27,24,04A,1166220,1905912,2016,06/21/2016 03:56:51 PM,41.897401921,-87.664939363,"(41.897401921, -87.664939363)",2016-06-15T09:30:00.000Z
10653453,HZ403595,002XX N LA SALLE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,122,1,42,32,11,"","",2016,08/23/2016 03:51:31 PM,"","","",2016-06-15T09:38:00.000Z
10560452,HZ307550,034XX W IOWA ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1121,11,27,23,18,1153439,1905788,2016,06/21/2016 03:56:51 PM,41.897325294,-87.711885784,"(41.897325294, -87.711885784)",2016-06-15T09:45:00.000Z
10560423,HZ307552,002XX N COLUMBUS DR,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,114,1,42,32,06,1178300,1901983,2016,06/21/2016 03:56:51 PM,41.88635374,-87.620691382,"(41.88635374, -87.620691382)",2016-06-15T09:45:00.000Z
10663708,HZ307681,052XX S DREXEL AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,233,2,5,41,18,"","",2016,02/04/2017 03:47:15 PM,"","","",2016-06-15T09:46:00.000Z
10560991,HZ307697,106XX S BENSLEY AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,434,4,10,51,04B,1194549,1835055,2016,07/04/2016 03:55:03 PM,41.702313641,-87.563224189,"(41.702313641, -87.563224189)",2016-06-15T10:00:00.000Z
10574211,HZ322071,070XX S MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,832,8,18,66,14,1160591,1857877,2016,06/27/2016 03:50:03 PM,41.765706895,-87.68694148,"(41.765706895, -87.68694148)",2016-06-15T10:00:00.000Z
10562495,HZ309630,038XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,212,2,3,35,06,1179155,1879623,2016,06/21/2016 03:56:51 PM,41.82497696,-87.618235501,"(41.82497696, -87.618235501)",2016-06-15T10:00:00.000Z
10560791,HZ307551,075XX S LAFAYETTE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,623,6,6,69,14,1177142,1855093,2016,06/21/2016 03:56:51 PM,41.757709956,-87.626360608,"(41.757709956, -87.626360608)",2016-06-15T10:00:00.000Z
10560535,HZ307680,015XX W SUPERIOR ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1215,12,27,24,08A,1165908,1905097,2016,06/21/2016 03:56:51 PM,41.895172167,-87.666108574,"(41.895172167, -87.666108574)",2016-06-15T10:00:00.000Z
10560510,HZ307577,085XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,OTHER,false,false,632,6,8,44,06,1183055,1848441,2016,06/21/2016 03:56:51 PM,41.739320771,-87.604896792,"(41.739320771, -87.604896792)",2016-06-15T10:00:00.000Z
10560631,HZ307769,034XX W 116TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,2211,22,19,74,26,1155447,1827127,2016,06/21/2016 03:56:51 PM,41.681428012,-87.706616656,"(41.681428012, -87.706616656)",2016-06-15T10:03:00.000Z
10560468,HZ307593,072XX N CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,24,50,2,14,1158373,1948125,2016,06/21/2016 03:56:51 PM,42.013400982,-87.692601196,"(42.013400982, -87.692601196)",2016-06-15T10:06:00.000Z
10560672,HZ307631,125XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,523,5,34,53,06,1173605,1821613,2016,06/21/2016 03:56:51 PM,41.665915012,-87.640310778,"(41.665915012, -87.640310778)",2016-06-15T10:08:00.000Z
10560742,HZ307586,045XX W WILCOX ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,false,false,1113,11,28,26,04B,1146260,1898956,2016,06/21/2016 03:56:51 PM,41.878717176,-87.738427509,"(41.878717176, -87.738427509)",2016-06-15T10:10:00.000Z
10560536,HZ307619,055XX S HOMAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,true,822,8,14,63,08B,1154657,1867599,2016,06/21/2016 03:56:51 PM,41.792505841,-87.708432803,"(41.792505841, -87.708432803)",2016-06-15T10:11:00.000Z
10562651,HZ308577,054XX W CHICAGO AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,DEPARTMENT STORE,false,false,1524,15,37,25,05,1139890,1904803,2016,07/04/2016 03:55:03 PM,41.894880861,-87.761674181,"(41.894880861, -87.761674181)",2016-06-15T10:30:00.000Z
10560771,HZ307555,079XX S GREENWOOD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,624,6,8,44,20,1184931,1852548,2016,06/21/2016 03:56:51 PM,41.750547026,-87.597894925,"(41.750547026, -87.597894925)",2016-06-15T10:30:00.000Z
10560738,HZ307714,054XX W WALTON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1524,15,37,25,18,1139899,1905801,2016,06/21/2016 03:56:51 PM,41.89761933,-87.761616701,"(41.89761933, -87.761616701)",2016-06-15T10:31:00.000Z
10560608,HZ307603,065XX S WOLCOTT AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,726,7,15,67,08B,1164812,1861237,2016,06/21/2016 03:56:51 PM,41.774839102,-87.671375268,"(41.774839102, -87.671375268)",2016-06-15T10:34:00.000Z
10565908,HZ312816,070XX N WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,"",false,false,2411,24,50,2,11,1159045,1946558,2016,06/21/2016 03:56:51 PM,42.009087258,-87.690171862,"(42.009087258, -87.690171862)",2016-06-15T10:35:00.000Z
10560637,HZ307659,039XX S LAKE PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,214,2,4,36,14,1183388,1878984,2016,06/21/2016 03:56:51 PM,41.823125769,-87.602725951,"(41.823125769, -87.602725951)",2016-06-15T10:38:00.000Z
10560547,HZ307670,037XX W 13TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1011,10,24,29,18,1151725,1893787,2016,06/21/2016 03:56:51 PM,41.864427161,-87.718496901,"(41.864427161, -87.718496901)",2016-06-15T10:40:00.000Z
10560563,HZ307717,002XX N WABASH AVE,0870,THEFT,POCKET-PICKING,STREET,false,false,111,1,42,32,06,1176767,1902023,2016,06/21/2016 03:56:51 PM,41.886498299,-87.626319646,"(41.886498299, -87.626319646)",2016-06-15T10:50:00.000Z
10560816,HZ307797,131XX S ST LAWRENCE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,533,5,9,54,26,1182581,1818336,2016,06/21/2016 03:56:51 PM,41.656719667,-87.607562877,"(41.656719667, -87.607562877)",2016-06-15T10:55:00.000Z
10560664,HZ307651,007XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1524,15,37,25,08B,1138891,1904389,2016,06/21/2016 03:56:51 PM,41.893763001,-87.765353356,"(41.893763001, -87.765353356)",2016-06-15T10:58:00.000Z
10560676,HZ307723,052XX N MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1622,16,45,11,08B,1135538,1934562,2016,07/13/2016 03:47:55 PM,41.976621277,-87.776948823,"(41.976621277, -87.776948823)",2016-06-15T11:00:00.000Z
10565406,HZ312705,007XX W ALDINE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1925,19,44,6,06,1170632,1922130,2016,06/21/2016 03:56:51 PM,41.941809468,-87.648258903,"(41.941809468, -87.648258903)",2016-06-15T11:00:00.000Z
10562199,HZ309164,096XX S AVENUE M,0820,THEFT,$500 AND UNDER,STREET,false,false,432,4,10,52,06,1201456,1841772,2016,06/21/2016 03:56:51 PM,41.720573367,-87.53770599,"(41.720573367, -87.53770599)",2016-06-15T11:00:00.000Z
10561501,HZ308426,017XX W 33RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,912,9,11,59,14,1165362,1882514,2016,06/21/2016 03:56:51 PM,41.833214055,-87.668755951,"(41.833214055, -87.668755951)",2016-06-15T11:00:00.000Z
10561447,HZ308372,053XX W BERENICE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1634,16,38,15,07,1140137,1925082,2016,06/21/2016 03:56:51 PM,41.950524108,-87.760269271,"(41.950524108, -87.760269271)",2016-06-15T11:00:00.000Z
10561234,HZ308236,015XX W OAKDALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1932,19,32,6,05,1165564,1919666,2016,06/21/2016 03:56:51 PM,41.935157757,-87.666956245,"(41.935157757, -87.666956245)",2016-06-15T11:00:00.000Z
10560946,HZ308056,074XX S INGLESIDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,323,3,8,69,07,1183851,1855838,2016,06/21/2016 03:56:51 PM,41.759600385,-87.601749985,"(41.759600385, -87.601749985)",2016-06-15T11:00:00.000Z
10560763,HZ307770,047XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1912,19,47,3,06,1164805,1931449,2016,06/21/2016 03:56:51 PM,41.96750702,-87.669410137,"(41.96750702, -87.669410137)",2016-06-15T11:00:00.000Z
10560630,HZ307668,038XX W OGDEN AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,OTHER,true,false,1014,10,24,29,18,1151167,1889473,2016,06/21/2016 03:56:51 PM,41.85259998,-87.720658332,"(41.85259998, -87.720658332)",2016-06-15T11:00:00.000Z
10560527,HZ307649,033XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1134,11,24,27,18,1154242,1896836,2016,06/21/2016 03:56:51 PM,41.87274411,-87.709175599,"(41.87274411, -87.709175599)",2016-06-15T11:00:00.000Z
10560524,HZ307677,002XX W 113TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,522,5,34,49,14,1176478,1830004,2016,06/21/2016 03:56:51 PM,41.688877343,-87.629545784,"(41.688877343, -87.629545784)",2016-06-15T11:00:00.000Z
10560523,HZ307673,001XX W JACKSON BLVD,0810,THEFT,OVER $500,SIDEWALK,false,false,122,1,2,32,06,1174916,1898956,2016,06/21/2016 03:56:51 PM,41.878123916,-87.633208786,"(41.878123916, -87.633208786)",2016-06-15T11:00:00.000Z
10560698,HZ307819,071XX S WESTERN AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,true,false,832,8,18,66,08A,1161608,1857339,2016,06/21/2016 03:56:51 PM,41.764209513,-87.683228721,"(41.764209513, -87.683228721)",2016-06-15T11:01:00.000Z
10560538,HZ307662,059XX W FULTON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1512,15,29,25,03,1136816,1901402,2016,06/21/2016 03:56:51 PM,41.885603725,-87.773045889,"(41.885603725, -87.773045889)",2016-06-15T11:15:00.000Z
10560657,HZ307713,015XX N PULASKI RD,0810,THEFT,OVER $500,SIDEWALK,false,false,2535,25,30,23,06,1149434,1910028,2016,06/21/2016 03:56:51 PM,41.909038944,-87.726485565,"(41.909038944, -87.726485565)",2016-06-15T11:20:00.000Z
10560560,HZ307688,040XX W ARMITAGE AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,2534,25,30,20,08B,1149169,1912984,2016,06/21/2016 03:56:51 PM,41.917155633,-87.727382343,"(41.917155633, -87.727382343)",2016-06-15T11:23:00.000Z
10562703,HZ309697,005XX N BISHOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1215,12,27,24,07,1166516,1903879,2016,06/21/2016 03:56:51 PM,41.891816891,-87.663910456,"(41.891816891, -87.663910456)",2016-06-15T11:30:00.000Z
10562052,HZ309097,043XX W HIRSCH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2534,25,37,23,07,1147037,1908957,2016,06/21/2016 03:56:51 PM,41.906146208,-87.735318551,"(41.906146208, -87.735318551)",2016-06-15T11:30:00.000Z
10560827,HZ307672,001XX E 115TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,532,5,9,53,05,1179241,1828744,2016,06/21/2016 03:56:51 PM,41.68535733,-87.619468829,"(41.68535733, -87.619468829)",2016-06-15T11:30:00.000Z
10560765,HZ307859,011XX S KOSTNER AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1131,11,24,29,16,1147216,1894919,2016,06/21/2016 03:56:51 PM,41.86762093,-87.735020556,"(41.86762093, -87.735020556)",2016-06-15T11:30:00.000Z
10560780,HZ307856,046XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1131,11,24,25,16,1145702,1895366,2016,06/21/2016 03:56:51 PM,41.868876375,-87.74056743,"(41.868876375, -87.74056743)",2016-06-15T11:35:00.000Z
10560667,HZ307761,057XX S SANGAMON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,712,7,16,68,15,1170956,1866780,2016,06/21/2016 03:56:51 PM,41.789917757,-87.648690493,"(41.789917757, -87.648690493)",2016-06-15T11:35:00.000Z
10560777,HZ307916,046XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1131,11,24,25,16,1145702,1895366,2016,06/21/2016 03:56:51 PM,41.868876375,-87.74056743,"(41.868876375, -87.74056743)",2016-06-15T11:38:00.000Z
10560627,HZ307724,002XX S LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,15,29,25,18,1141753,1898706,2016,06/21/2016 03:56:51 PM,41.87811568,-87.754982715,"(41.87811568, -87.754982715)",2016-06-15T11:43:00.000Z
10561773,HZ307737,012XX N CLYBOURN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1821,18,27,8,06,1172600,1908767,2016,07/04/2016 03:55:03 PM,41.905097416,-87.641422034,"(41.905097416, -87.641422034)",2016-06-15T11:49:00.000Z
10560951,HZ308065,033XX N WESTERN AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1921,19,32,5,06,1159786,1922155,2016,06/21/2016 03:56:51 PM,41.942109008,-87.688121761,"(41.942109008, -87.688121761)",2016-06-15T11:50:00.000Z
10560751,HZ307742,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352,1900927,2016,06/21/2016 03:56:51 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2016-06-15T11:50:00.000Z
10560686,HZ307738,061XX S CHAMPLAIN AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,APARTMENT,false,true,313,3,20,42,26,1181624,1864474,2016,06/21/2016 03:56:51 PM,41.783350102,-87.609645494,"(41.783350102, -87.609645494)",2016-06-15T11:57:00.000Z
10563494,HZ310526,055XX W WINDSOR AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,OTHER,false,false,1623,16,45,15,26,1138657,1929727,2016,06/21/2016 03:56:51 PM,41.96329745,-87.765596593,"(41.96329745, -87.765596593)",2016-06-15T12:00:00.000Z
10563470,HZ310370,039XX N PINE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1925,19,46,6,14,1170692,1926474,2016,06/21/2016 03:56:51 PM,41.953728247,-87.6479107,"(41.953728247, -87.6479107)",2016-06-15T12:00:00.000Z
10561893,HZ308702,056XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,225,2,20,40,06,1178122,1867568,2016,06/21/2016 03:56:51 PM,41.791920506,-87.622391101,"(41.791920506, -87.622391101)",2016-06-15T12:00:00.000Z
10561454,HZ302346,073XX S CHAPPEL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,333,3,5,43,06,1191155,1856608,2016,06/21/2016 03:56:51 PM,41.761539757,-87.574956494,"(41.761539757, -87.574956494)",2016-06-15T12:00:00.000Z
10561212,HZ308154,005XX N MC CLURG CT,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,18,42,8,14,1179104,1903846,2016,06/21/2016 03:56:51 PM,41.89144754,-87.617681884,"(41.89144754, -87.617681884)",2016-06-15T12:00:00.000Z
10561210,HZ308167,005XX W ROSCOE ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,1925,19,44,6,06,1171971,1922698,2016,06/21/2016 03:56:51 PM,41.943338611,-87.64332075,"(41.943338611, -87.64332075)",2016-06-15T12:00:00.000Z
10561037,HZ308139,067XX S LOOMIS BLVD,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,725,7,17,67,06,1168159,1860005,2016,06/21/2016 03:56:51 PM,41.771386987,-87.659141052,"(41.771386987, -87.659141052)",2016-06-15T12:00:00.000Z
10560786,HZ307827,022XX N BURLING ST,0810,THEFT,OVER $500,STREET,false,false,1812,18,43,7,06,1170909,1915059,2016,06/21/2016 03:56:51 PM,41.922400255,-87.647448727,"(41.922400255, -87.647448727)",2016-06-15T12:00:00.000Z
10560784,HZ307871,009XX S CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1131,11,24,25,16,1144531,1895566,2016,06/21/2016 03:56:51 PM,41.869447309,-87.744861466,"(41.869447309, -87.744861466)",2016-06-15T12:00:00.000Z
10560628,HZ307741,079XX S INDIANA AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,623,6,6,44,04A,1178966,1852509,2016,06/21/2016 03:56:51 PM,41.75057784,-87.619754469,"(41.75057784, -87.619754469)",2016-06-15T12:00:00.000Z
10560798,HZ307861,0000X S KENTON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,11,28,25,16,1145668,1899369,2016,06/21/2016 03:56:51 PM,41.879861737,-87.740590766,"(41.879861737, -87.740590766)",2016-06-15T12:20:00.000Z
10565871,HZ312683,030XX N BROADWAY,0810,THEFT,OVER $500,APARTMENT,false,false,1934,19,44,6,06,1171725,1920338,2016,06/21/2016 03:56:51 PM,41.936868111,-87.64429464,"(41.936868111, -87.64429464)",2016-06-15T12:25:00.000Z
10560702,HZ307802,059XX S MORGAN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,712,7,16,68,18,1170660,1865499,2016,06/21/2016 03:56:51 PM,41.78640901,-87.649813179,"(41.78640901, -87.649813179)",2016-06-15T12:25:00.000Z
10560755,HZ307779,066XX S HALSTED ST,0560,ASSAULT,SIMPLE,GAS STATION,true,false,723,7,6,68,08A,1172118,1860614,2016,06/21/2016 03:56:51 PM,41.772972076,-87.644610871,"(41.772972076, -87.644610871)",2016-06-15T12:27:00.000Z
10563443,HZ307825,056XX W MONTROSE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,VEHICLE NON-COMMERCIAL,false,false,1622,16,38,15,11,1138133,1928697,2016,07/04/2016 03:55:03 PM,41.960480546,-87.767548195,"(41.960480546, -87.767548195)",2016-06-15T12:30:00.000Z
10572674,HZ307799,030XX W WABANSIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1421,14,26,23,14,1155939,1911148,2016,06/27/2016 03:50:03 PM,41.911983544,-87.702558816,"(41.911983544, -87.702558816)",2016-06-15T12:30:00.000Z
10561252,HZ308147,055XX W QUINCY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,1522,15,29,25,14,1139501,1898452,2016,06/21/2016 03:56:51 PM,41.877460016,-87.76325785,"(41.877460016, -87.76325785)",2016-06-15T12:30:00.000Z
10560976,HZ307994,028XX S SACRAMENTO AVE,0460,BATTERY,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,1033,10,12,30,08B,1156822,1885102,2016,06/21/2016 03:56:51 PM,41.840492863,-87.700020957,"(41.840492863, -87.700020957)",2016-06-15T12:30:00.000Z
10560769,HZ307857,001XX S KENTON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1113,11,28,25,16,1145676,1899109,2016,06/21/2016 03:56:51 PM,41.879148115,-87.740567984,"(41.879148115, -87.740567984)",2016-06-15T12:30:00.000Z
10569748,HZ317763,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1833,18,42,8,06,1177338,1906181,2016,06/24/2016 03:49:34 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)",2016-06-15T12:34:00.000Z
10560716,HZ307818,025XX E 100TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,431,4,7,51,24,1194553,1839148,2016,06/21/2016 03:56:51 PM,41.713545143,-87.563075483,"(41.713545143, -87.563075483)",2016-06-15T12:34:00.000Z
10560998,HZ307791,027XX W LEXINGTON ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1135,11,2,27,03,1158278,1896591,2016,07/04/2016 03:55:03 PM,41.871990316,-87.694364238,"(41.871990316, -87.694364238)",2016-06-15T12:35:00.000Z
10560707,HZ307804,008XX W 33RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,913,9,11,60,08B,1171129,1883141,2016,06/21/2016 03:56:51 PM,41.834810219,-87.647577435,"(41.834810219, -87.647577435)",2016-06-15T12:50:00.000Z
10561110,HZ308126,043XX S MAPLEWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,922,9,12,58,26,1160089,1875722,2016,06/21/2016 03:56:51 PM,41.814686318,-87.688290744,"(41.814686318, -87.688290744)",2016-06-15T12:55:00.000Z
10560756,HZ307798,008XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,1832,18,42,8,08B,1176223,1905805,2016,06/21/2016 03:56:51 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",2016-06-15T12:55:00.000Z
10560703,HZ307793,062XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,313,3,20,42,14,1179990,1863773,2016,06/21/2016 03:56:51 PM,41.781464072,-87.615657684,"(41.781464072, -87.615657684)",2016-06-15T12:56:00.000Z
10560794,HZ307876,072XX S PAULINA ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,735,7,17,67,24,1166266,1856676,2016,06/21/2016 03:56:51 PM,41.762292277,-87.6661748,"(41.762292277, -87.6661748)",2016-06-15T12:57:00.000Z
10563371,HZ310091,012XX N NOBLE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1433,14,32,24,06,1166821,1908597,2016,06/21/2016 03:56:51 PM,41.904756873,-87.662654879,"(41.904756873, -87.662654879)",2016-06-15T13:00:00.000Z
10562068,HZ308602,051XX W CHICAGO AVE,0460,BATTERY,SIMPLE,STREET,false,false,1531,15,37,25,08B,1141972,1904844,2016,06/21/2016 03:56:51 PM,41.89495505,-87.754026441,"(41.89495505, -87.754026441)",2016-06-15T13:00:00.000Z
10561245,HZ308141,040XX W PARKER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2524,25,31,22,05,1148942,1917976,2016,06/21/2016 03:56:51 PM,41.930858536,-87.728086895,"(41.930858536, -87.728086895)",2016-06-15T13:00:00.000Z
